home_team,away_team,tournament,country,neutral,Month
167,55.0,9,167.0,0,4
64,103.0,114,64.0,0,11
139,17.0,62,139.0,0,4
183,130.0,116,183.0,0,10
9,79.0,29,9.0,0,5
45,284.0,67,132.0,1,5
296,283.0,24,233.0,1,11
17,221.0,116,17.0,0,2
266,169.0,60,266.0,0,4
16,304.0,93,16.0,0,5
99,27.0,59,232.0,1,6
142,308.0,62,142.0,0,9
85,124.0,62,85.0,0,9
130,95.0,62,130.0,0,6
290,196.0,29,290.0,0,2
206,181.0,62,206.0,0,4
88,37.0,62,88.0,0,4
134,219.0,62,298.0,1,8
98,273.0,62,98.0,0,9
84,283.0,9,84.0,0,9
269,204.0,59,269.0,0,5
177,120.0,62,177.0,0,6
64,103.0,62,64.0,0,8
35,27.0,60,35.0,0,9
97,279.0,96,194.0,1,7
129,231.0,116,129.0,0,3
273,253.0,117,273.0,0,5
181,85.0,60,181.0,0,2
124,141.0,62,124.0,0,10
258,169.0,62,258.0,0,7
99,206.0,116,99.0,0,9
151,84.0,62,151.0,0,5
283,46.0,60,283.0,0,5
138,26.0,62,138.0,0,10
197,84.0,9,197.0,0,9
157,36.0,62,157.0,0,3
72,206.0,60,72.0,0,10
17,290.0,62,17.0,0,10
225,222.0,62,129.0,1,8
37,88.0,59,181.0,1,5
121,147.0,9,121.0,0,2
8,147.0,9,8.0,0,5
72,297.0,62,72.0,0,1
127,83.0,62,300.0,1,6
77,98.0,62,77.0,0,10
232,67.0,62,232.0,0,9
284,40.0,2,284.0,0,4
169,61.0,60,169.0,0,8
300,70.0,63,300.0,0,6
24,30.0,62,24.0,0,3
17,227.0,116,17.0,0,8
283,189.0,9,283.0,0,6
164,128.0,2,200.0,1,5
98,113.0,116,98.0,0,8
227,72.0,60,227.0,0,10
227,274.0,116,227.0,0,9
47,266.0,63,300.0,1,1
167,44.0,62,167.0,0,6
129,232.0,62,129.0,0,7
67,181.0,60,67.0,0,9
227,17.0,116,227.0,0,4
302,16.0,37,247.0,1,11
53,103.0,114,55.0,1,11
321,221.0,62,321.0,0,9
80,196.0,62,80.0,0,10
61,133.0,1,258.0,1,11
37,273.0,59,99.0,1,5
181,196.0,27,127.0,1,2
62,217.0,60,62.0,0,7
157,324.0,34,157.0,0,7
200,142.0,62,200.0,0,7
12,232.0,59,139.0,1,5
10,79.0,25,290.0,1,6
47,67.0,27,47.0,0,7
156,61.0,2,156.0,0,10
41,106.0,116,41.0,0,9
27,99.0,62,27.0,0,5
193,107.0,116,193.0,0,8
36,167.0,62,324.0,1,3
222,274.0,60,222.0,0,9
140,109.0,62,140.0,0,10
77,227.0,60,77.0,0,10
266,302.0,59,139.0,1,5
79,243.0,26,115.0,1,3
171,109.0,8,265.0,1,1
83,302.0,38,83.0,0,8
303,156.0,62,298.0,1,1
88,204.0,21,88.0,0,4
37,302.0,62,37.0,0,4
115,290.0,26,115.0,0,2
27,309.0,60,27.0,0,2
62,37.0,60,62.0,0,8
188,278.0,9,188.0,0,8
292,206.0,60,292.0,0,9
271,288.0,60,159.0,1,10
290,122.0,62,290.0,0,9
208,21.0,124,225.0,1,11
281,275.0,62,281.0,0,7
258,284.0,83,169.0,1,8
206,41.0,62,206.0,0,4
129,74.0,62,129.0,0,9
139,12.0,62,139.0,0,5
42,92.0,9,188.0,1,8
129,249.0,62,129.0,0,4
273,130.0,116,273.0,0,5
193,74.0,62,193.0,0,3
75,291.0,62,75.0,0,10
322,324.0,34,322.0,0,6
9,301.0,62,9.0,0,5
245,227.0,116,245.0,0,1
95,161.0,116,95.0,0,8
144,13.0,62,144.0,0,7
91,7.0,60,91.0,0,2
105,75.0,9,105.0,0,10
61,154.0,60,61.0,0,6
219,300.0,62,219.0,0,9
292,98.0,62,292.0,0,1
193,163.0,116,193.0,0,9
78,317.0,62,78.0,0,1
122,79.0,26,122.0,0,7
288,291.0,9,288.0,0,9
247,303.0,60,247.0,0,5
61,109.0,62,61.0,0,7
62,219.0,38,37.0,1,6
124,115.0,60,124.0,0,4
17,222.0,116,17.0,0,9
167,283.0,62,167.0,0,6
17,227.0,62,17.0,0,4
134,45.0,60,133.0,1,5
296,233.0,24,296.0,0,10
62,198.0,62,62.0,0,3
198,147.0,60,198.0,0,3
132,195.0,83,169.0,1,9
40,258.0,107,40.0,0,7
69,309.0,62,69.0,0,4
163,225.0,62,163.0,0,8
37,12.0,62,37.0,0,2
35,186.0,62,35.0,0,4
193,72.0,60,193.0,0,3
63,159.0,9,63.0,0,5
298,144.0,62,298.0,0,9
263,322.0,24,283.0,1,10
152,200.0,3,270.0,1,1
233,324.0,10,131.0,1,9
181,309.0,62,300.0,1,4
189,29.0,8,8.0,1,0
181,303.0,62,300.0,1,8
188,99.0,73,188.0,0,5
172,160.0,62,172.0,0,2
232,107.0,116,,0,3
73,142.0,62,73.0,0,3
21,159.0,62,225.0,1,8
273,107.0,62,273.0,0,4
300,37.0,37,265.0,1,5
129,17.0,62,129.0,0,4
131,12.0,89,131.0,0,0
28,122.0,62,28.0,0,2
190,195.0,62,190.0,0,8
291,189.0,8,265.0,1,0
36,177.0,9,36.0,0,5
304,216.0,93,194.0,1,1
167,271.0,24,147.0,1,10
294,301.0,29,294.0,0,2
133,258.0,2,133.0,0,0
158,75.0,9,158.0,0,5
46,271.0,8,109.0,1,0
2,292.0,116,2.0,0,2
190,132.0,62,190.0,0,2
288,188.0,9,288.0,0,6
181,93.0,62,181.0,0,8
144,22.0,60,144.0,0,2
124,85.0,62,124.0,0,0
217,306.0,60,217.0,0,7
35,324.0,54,169.0,1,1
155,161.0,62,155.0,0,5
64,291.0,62,64.0,0,11
183,73.0,116,183.0,0,9
308,154.0,108,258.0,1,8
309,129.0,116,309.0,0,10
280,195.0,60,280.0,0,4
62,83.0,60,62.0,0,2
271,121.0,60,271.0,0,8
113,47.0,62,113.0,0,1
77,206.0,91,77.0,0,9
247,130.0,62,247.0,0,8
99,98.0,60,99.0,0,8
224,115.0,60,224.0,0,5
113,72.0,62,113.0,0,3
88,297.0,60,88.0,0,8
71,290.0,62,71.0,0,2
322,265.0,60,322.0,0,0
33,302.0,60,33.0,0,6
219,12.0,60,219.0,0,9
44,291.0,60,44.0,0,5
37,219.0,62,37.0,0,3
323,296.0,62,323.0,0,8
302,12.0,44,302.0,0,5
284,133.0,1,298.0,1,11
258,211.0,62,258.0,0,7
181,83.0,62,181.0,0,3
306,83.0,60,306.0,0,9
129,108.0,62,129.0,0,8
161,26.0,62,161.0,0,7
139,99.0,62,139.0,0,2
290,122.0,62,290.0,0,6
88,150.0,116,88.0,0,8
121,252.0,9,121.0,0,10
75,296.0,9,,0,6
134,298.0,65,151.0,1,0
75,120.0,9,,0,7
116,101.0,62,116.0,0,11
221,219.0,59,269.0,1,5
72,204.0,117,72.0,0,5
8,75.0,9,8.0,0,3
274,300.0,62,274.0,0,8
293,133.0,60,293.0,0,5
135,11.0,32,273.0,1,5
47,177.0,62,269.0,1,8
99,222.0,115,99.0,0,6
171,90.0,9,171.0,0,5
122,272.0,62,,0,10
266,307.0,62,266.0,0,9
273,155.0,116,273.0,0,9
290,272.0,25,290.0,0,4
84,265.0,9,84.0,0,5
72,163.0,62,72.0,0,11
146,156.0,14,284.0,1,11
118,214.0,28,118.0,0,10
88,204.0,21,88.0,0,10
75,158.0,9,75.0,0,2
169,266.0,14,284.0,1,11
5,289.0,60,16.0,1,3
208,298.0,62,208.0,0,2
206,222.0,116,206.0,0,8
109,252.0,8,93.0,1,0
274,231.0,60,274.0,0,4
67,181.0,60,67.0,0,10
21,144.0,62,21.0,0,2
196,24.0,29,196.0,0,8
169,284.0,77,266.0,1,8
29,288.0,62,29.0,0,0
121,84.0,8,46.0,1,0
270,22.0,103,170.0,1,9
273,206.0,91,273.0,0,9
12,37.0,38,12.0,0,7
190,308.0,77,266.0,1,4
309,204.0,21,309.0,0,1
298,220.0,62,298.0,0,10
85,30.0,60,85.0,0,5
64,322.0,60,64.0,0,9
19,17.0,116,19.0,0,9
183,193.0,116,183.0,0,9
118,290.0,27,124.0,1,11
95,160.0,62,269.0,1,2
129,17.0,62,129.0,0,10
188,46.0,62,188.0,0,10
134,151.0,62,298.0,1,10
7,129.0,60,7.0,0,8
26,2.0,62,292.0,1,10
133,208.0,60,133.0,0,5
232,322.0,89,131.0,1,0
302,12.0,44,302.0,0,7
59,217.0,38,37.0,1,9
139,273.0,62,139.0,0,10
129,201.0,62,133.0,1,3
300,273.0,71,300.0,0,1
129,292.0,62,129.0,0,8
103,29.0,9,103.0,0,3
37,130.0,62,37.0,0,4
61,169.0,1,133.0,1,5
12,217.0,60,12.0,0,9
131,270.0,103,22.0,1,0
249,17.0,60,249.0,0,3
217,37.0,45,217.0,0,6
33,217.0,62,33.0,0,2
193,73.0,115,129.0,1,5
272,122.0,62,,0,7
128,169.0,2,128.0,0,9
298,200.0,60,298.0,0,8
129,292.0,117,129.0,0,10
236,326.0,70,249.0,1,6
219,59.0,62,219.0,0,5
88,193.0,117,222.0,1,5
37,214.0,99,59.0,1,3
146,292.0,116,146.0,0,8
190,154.0,107,258.0,1,5
156,169.0,2,156.0,0,2
67,85.0,27,67.0,0,6
77,98.0,91,77.0,0,9
290,115.0,62,290.0,0,3
292,129.0,116,292.0,0,8
172,108.0,60,172.0,0,11
22,185.0,60,247.0,1,1
72,249.0,60,72.0,0,1
59,269.0,62,59.0,0,6
128,21.0,60,156.0,1,4
4,227.0,62,4.0,0,3
260,261.0,60,260.0,0,8
191,171.0,9,191.0,0,4
217,302.0,38,59.0,1,10
303,293.0,22,303.0,0,5
249,321.0,59,108.0,1,5
190,154.0,108,284.0,1,11
216,61.0,62,216.0,0,8
128,138.0,1,128.0,0,8
247,169.0,60,247.0,0,2
61,200.0,56,266.0,1,7
296,64.0,60,296.0,0,10
84,189.0,8,8.0,1,0
12,37.0,60,12.0,0,8
69,261.0,60,69.0,0,8
161,231.0,60,161.0,0,3
21,146.0,62,21.0,0,2
69,260.0,116,69.0,0,10
188,198.0,60,188.0,0,8
12,59.0,41,12.0,0,10
252,256.0,9,252.0,0,10
298,316.0,65,225.0,1,10
138,142.0,60,138.0,0,2
201,146.0,62,201.0,0,5
16,131.0,62,16.0,0,11
110,206.0,60,110.0,0,2
131,298.0,83,169.0,1,8
129,269.0,62,129.0,0,8
85,124.0,60,85.0,0,8
12,221.0,62,12.0,0,4
204,47.0,62,204.0,0,3
191,322.0,62,191.0,0,4
274,74.0,62,274.0,0,2
191,322.0,9,191.0,0,9
291,197.0,9,291.0,0,9
12,302.0,38,12.0,0,1
273,77.0,62,273.0,0,4
266,33.0,62,17.0,1,5
324,265.0,60,324.0,0,6
247,266.0,1,258.0,1,11
8,322.0,62,8.0,0,4
271,109.0,60,271.0,0,5
241,175.0,62,241.0,0,7
99,17.0,62,99.0,0,2
273,77.0,62,273.0,0,4
133,170.0,2,133.0,0,3
12,41.0,62,12.0,0,9
217,302.0,62,217.0,0,5
322,167.0,62,322.0,0,7
129,274.0,36,129.0,0,3
41,133.0,62,41.0,0,8
309,193.0,117,309.0,0,5
302,219.0,62,302.0,0,5
204,309.0,62,,0,2
13,35.0,116,13.0,0,8
189,254.0,34,265.0,1,4
115,124.0,60,115.0,0,4
245,221.0,116,245.0,0,8
204,261.0,116,204.0,0,2
296,322.0,24,283.0,1,10
113,98.0,116,113.0,0,10
306,219.0,62,306.0,0,5
113,273.0,62,113.0,0,1
21,275.0,2,133.0,1,3
190,169.0,67,132.0,1,5
40,287.0,6,40.0,0,10
208,91.0,62,208.0,0,11
200,134.0,62,298.0,1,2
165,178.0,35,265.0,1,6
273,252.0,59,142.0,1,5
206,273.0,91,206.0,0,5
291,177.0,60,291.0,0,3
107,181.0,62,107.0,0,7
324,4.0,9,324.0,0,10
29,109.0,62,,0,3
221,227.0,62,221.0,0,4
31,154.0,113,192.0,1,2
120,252.0,11,177.0,1,6
99,108.0,59,273.0,1,5
204,88.0,21,204.0,0,9
139,274.0,60,139.0,0,10
139,98.0,116,139.0,0,2
283,147.0,62,283.0,0,9
198,29.0,8,109.0,1,0
192,211.0,62,192.0,0,2
139,41.0,62,139.0,0,8
181,70.0,27,127.0,1,10
169,273.0,62,169.0,0,10
197,109.0,62,197.0,0,11
132,190.0,62,132.0,0,9
72,27.0,116,72.0,0,10
108,260.0,62,108.0,0,11
300,35.0,62,300.0,0,11
144,275.0,62,144.0,0,2
12,74.0,62,12.0,0,9
266,16.0,62,266.0,0,9
249,309.0,21,249.0,0,2
27,193.0,62,27.0,0,3
88,309.0,21,88.0,0,2
142,16.0,56,266.0,1,6
127,85.0,118,118.0,1,3
64,198.0,9,64.0,0,10
33,217.0,46,33.0,0,5
127,214.0,62,127.0,0,5
298,61.0,2,298.0,0,1
274,2.0,116,274.0,0,5
78,197.0,60,188.0,1,8
266,284.0,77,266.0,0,4
261,260.0,60,261.0,0,8
108,204.0,116,108.0,0,10
265,324.0,62,265.0,0,8
109,140.0,62,109.0,0,5
16,195.0,62,16.0,0,5
61,200.0,56,61.0,0,7
167,296.0,62,167.0,0,6
74,221.0,62,74.0,0,9
13,222.0,60,13.0,0,7
300,77.0,62,300.0,0,0
300,37.0,62,300.0,0,8
277,11.0,123,273.0,0,6
10,290.0,28,10.0,0,10
88,232.0,115,108.0,1,5
261,35.0,62,261.0,0,1
181,62.0,62,181.0,0,8
8,75.0,9,8.0,0,10
159,171.0,60,159.0,0,3
309,193.0,60,309.0,0,9
317,21.0,60,317.0,0,2
298,169.0,60,298.0,0,5
127,70.0,27,127.0,0,10
88,249.0,62,88.0,0,2
140,254.0,60,140.0,0,10
38,259.0,62,38.0,0,3
273,98.0,62,298.0,1,0
190,132.0,83,169.0,1,7
198,103.0,8,291.0,1,2
273,129.0,60,273.0,0,4
88,274.0,62,88.0,0,11
164,40.0,2,164.0,0,1
225,271.0,62,225.0,0,6
99,110.0,116,99.0,0,10
309,249.0,21,309.0,0,9
240,116.0,26,240.0,0,3
269,113.0,62,269.0,0,9
99,139.0,115,274.0,1,5
171,252.0,62,171.0,0,0
120,252.0,11,49.0,1,1
252,49.0,62,252.0,0,6
6,104.0,62,269.0,0,0
284,260.0,74,284.0,0,11
41,129.0,62,41.0,0,9
134,225.0,60,134.0,0,1
151,208.0,62,156.0,1,6
88,309.0,21,88.0,0,10
232,273.0,115,17.0,1,5
33,41.0,62,33.0,0,1
307,220.0,5,307.0,0,10
107,74.0,62,107.0,0,8
98,273.0,62,98.0,0,8
88,309.0,21,88.0,0,4
35,59.0,84,131.0,1,0
118,181.0,62,300.0,1,10
284,147.0,62,284.0,0,9
75,189.0,60,,0,6
8,157.0,62,,1,0
12,99.0,20,37.0,1,5
219,217.0,62,219.0,0,10
109,265.0,62,298.0,1,5
53,8.0,9,53.0,0,5
165,178.0,62,235.0,1,6
45,169.0,5,45.0,0,10
321,108.0,62,321.0,0,9
247,221.0,62,247.0,0,11
249,204.0,21,249.0,0,2
84,266.0,62,84.0,0,1
12,33.0,60,12.0,0,10
132,45.0,62,132.0,0,7
77,227.0,60,77.0,0,9
198,46.0,60,198.0,0,11
101,122.0,62,101.0,0,2
221,321.0,62,221.0,0,2
192,211.0,103,192.0,0,8
206,77.0,62,206.0,0,8
129,309.0,116,129.0,0,5
124,70.0,30,124.0,0,2
16,142.0,62,16.0,0,1
252,159.0,9,252.0,0,3
138,98.0,62,138.0,0,1
219,88.0,62,219.0,0,4
189,198.0,60,189.0,0,2
16,21.0,1,225.0,1,0
192,22.0,62,192.0,0,11
318,136.0,70,119.0,1,6
130,107.0,116,130.0,0,5
193,221.0,60,193.0,0,9
61,220.0,62,61.0,0,7
206,249.0,62,206.0,0,10
152,1.0,4,152.0,0,4
298,132.0,14,266.0,1,9
275,134.0,62,275.0,0,6
222,163.0,62,222.0,0,4
291,49.0,60,291.0,0,8
37,59.0,60,37.0,0,2
139,269.0,62,139.0,0,1
198,141.0,62,88.0,1,4
4,283.0,62,4.0,0,2
25,91.0,62,269.0,0,11
198,157.0,60,198.0,0,10
190,159.0,83,169.0,1,6
91,7.0,60,91.0,0,7
116,243.0,26,116.0,0,7
172,19.0,62,172.0,0,2
273,232.0,59,300.0,1,5
127,85.0,62,127.0,0,10
225,200.0,62,225.0,0,11
129,41.0,62,129.0,0,1
217,118.0,62,217.0,0,5
25,67.0,62,269.0,0,10
208,281.0,62,208.0,0,11
284,258.0,74,284.0,0,11
29,322.0,62,29.0,0,9
300,61.0,62,300.0,0,9
129,62.0,62,129.0,0,5
309,26.0,62,309.0,0,8
113,41.0,62,113.0,0,1
156,129.0,62,156.0,0,1
37,219.0,62,37.0,0,4
12,59.0,38,37.0,1,8
37,109.0,59,108.0,1,5
300,265.0,120,300.0,0,5
269,74.0,116,269.0,0,9
308,284.0,122,308.0,0,10
289,65.0,62,289.0,0,5
221,88.0,60,221.0,0,9
253,41.0,116,253.0,0,10
188,44.0,9,188.0,0,2
141,272.0,30,141.0,0,10
309,249.0,62,309.0,0,2
177,252.0,9,177.0,0,3
316,170.0,2,225.0,1,5
183,19.0,62,183.0,0,4
138,183.0,62,138.0,0,3
245,221.0,60,245.0,0,8
190,132.0,77,266.0,1,4
214,85.0,63,300.0,1,6
142,59.0,76,142.0,0,4
26,297.0,60,26.0,0,8
208,298.0,60,208.0,0,8
280,40.0,60,280.0,0,2
99,227.0,60,99.0,0,10
131,132.0,14,131.0,0,2
140,103.0,62,140.0,0,5
147,291.0,60,147.0,0,2
247,225.0,2,134.0,1,3
144,195.0,62,298.0,1,0
194,65.0,60,262.0,1,4
99,41.0,115,88.0,1,5
115,206.0,62,115.0,0,1
307,169.0,62,307.0,0,10
241,187.0,29,241.0,0,10
29,197.0,62,140.0,1,9
266,284.0,60,266.0,0,4
124,300.0,62,124.0,0,9
98,206.0,91,98.0,0,7
291,265.0,62,291.0,0,7
129,17.0,62,129.0,0,5
181,46.0,59,37.0,1,5
67,290.0,27,67.0,0,5
290,272.0,62,290.0,0,8
266,192.0,60,266.0,0,4
231,16.0,62,269.0,1,1
132,284.0,5,132.0,0,11
198,109.0,62,198.0,0,4
307,258.0,107,132.0,1,9
190,220.0,62,190.0,0,1
2,27.0,60,2.0,0,11
120,75.0,8,84.0,1,2
4,84.0,8,140.0,1,2
269,88.0,59,269.0,0,6
113,163.0,116,113.0,0,11
206,273.0,62,206.0,0,7
16,151.0,1,16.0,0,0
231,35.0,116,231.0,0,5
224,116.0,64,224.0,0,6
263,44.0,9,263.0,0,7
163,231.0,116,163.0,0,9
206,35.0,116,206.0,0,2
146,293.0,62,303.0,1,3
172,98.0,116,172.0,0,10
231,300.0,62,231.0,0,7
134,16.0,60,225.0,1,9
292,108.0,116,292.0,0,3
27,77.0,116,27.0,0,10
194,195.0,62,194.0,0,6
208,170.0,62,208.0,0,9
99,88.0,62,99.0,0,4
291,188.0,60,291.0,0,0
261,69.0,60,261.0,0,2
42,89.0,62,42.0,0,8
178,291.0,9,178.0,0,8
17,129.0,62,17.0,0,9
139,99.0,62,139.0,0,1
75,36.0,62,188.0,1,5
113,106.0,116,113.0,0,8
139,181.0,62,139.0,0,5
103,42.0,62,298.0,1,0
296,44.0,62,296.0,0,9
204,309.0,21,88.0,1,4
120,121.0,11,49.0,1,4
12,181.0,38,83.0,1,6
178,322.0,9,178.0,0,11
77,245.0,116,77.0,0,8
198,233.0,7,198.0,0,5
292,41.0,16,292.0,0,1
172,249.0,62,172.0,0,5
62,12.0,62,62.0,0,2
75,271.0,9,75.0,0,8
254,157.0,9,178.0,1,2
291,188.0,62,291.0,0,5
167,283.0,24,263.0,1,11
84,4.0,9,84.0,0,6
181,67.0,63,300.0,1,6
241,301.0,26,124.0,1,3
277,0.0,31,19.0,1,5
147,322.0,62,147.0,0,11
127,214.0,62,127.0,0,5
55,89.0,119,103.0,1,10
198,64.0,60,198.0,0,1
172,204.0,62,172.0,0,7
83,59.0,60,83.0,0,2
35,108.0,62,35.0,0,9
12,41.0,62,12.0,0,2
194,304.0,106,97.0,1,6
133,144.0,2,133.0,0,8
142,266.0,55,61.0,1,7
249,204.0,21,249.0,0,1
306,71.0,62,306.0,0,0
206,77.0,91,206.0,0,4
284,307.0,5,284.0,0,11
128,258.0,62,128.0,0,1
131,134.0,89,131.0,0,3
85,118.0,62,300.0,1,0
221,130.0,62,221.0,0,5
118,67.0,118,118.0,0,1
77,274.0,116,77.0,0,8
177,53.0,9,177.0,0,10
142,266.0,83,168.0,1,8
164,128.0,62,164.0,0,10
21,303.0,83,169.0,1,5
151,156.0,60,151.0,0,9
65,279.0,94,65.0,0,8
64,75.0,62,64.0,0,6
301,243.0,60,301.0,0,2
260,269.0,60,260.0,0,8
120,167.0,9,120.0,0,2
41,321.0,60,41.0,0,5
61,22.0,2,298.0,1,1
112,223.0,123,172.0,0,5
29,121.0,8,84.0,1,5
93,157.0,62,93.0,0,4
208,307.0,2,208.0,0,9
118,130.0,62,300.0,1,0
64,189.0,62,8.0,1,10
9,242.0,62,9.0,0,7
222,88.0,62,222.0,0,1
321,17.0,62,321.0,0,8
214,80.0,60,214.0,0,5
252,120.0,9,252.0,0,1
15,71.0,62,15.0,0,11
77,193.0,62,77.0,0,9
106,217.0,62,17.0,1,4
122,115.0,62,122.0,0,2
41,221.0,62,41.0,0,8
74,88.0,62,,0,5
249,183.0,60,249.0,0,5
326,137.0,70,98.0,0,5
4,291.0,9,4.0,0,3
85,127.0,118,214.0,1,0
281,303.0,2,284.0,1,10
322,323.0,24,147.0,1,11
318,136.0,70,273.0,1,6
181,27.0,62,181.0,0,10
22,167.0,62,247.0,1,2
291,253.0,62,291.0,0,0
302,219.0,60,302.0,0,2
127,85.0,118,214.0,1,0
243,79.0,62,243.0,0,8
249,260.0,117,249.0,0,9
12,59.0,41,12.0,0,10
139,108.0,62,139.0,0,0
219,59.0,51,219.0,0,3
42,189.0,9,42.0,0,5
17,232.0,62,17.0,0,4
138,130.0,62,138.0,0,3
161,91.0,62,161.0,0,5
293,144.0,60,303.0,1,3
3,119.0,86,3.0,0,2
70,124.0,23,67.0,1,2
59,219.0,60,59.0,0,8
298,275.0,12,225.0,1,10
99,73.0,62,99.0,0,7
303,298.0,2,303.0,0,2
99,269.0,62,99.0,0,5
8,103.0,9,8.0,0,2
128,284.0,83,169.0,1,7
324,165.0,60,324.0,0,5
233,120.0,8,291.0,1,0
85,127.0,62,300.0,1,4
146,152.0,62,303.0,1,3
257,221.0,62,221.0,0,9
151,225.0,2,151.0,0,8
84,16.0,62,84.0,0,10
221,113.0,62,221.0,0,5
297,88.0,115,139.0,1,6
61,142.0,1,61.0,0,7
116,240.0,29,116.0,0,10
3,143.0,86,3.0,0,2
118,243.0,60,118.0,0,5
198,265.0,9,198.0,0,5
290,116.0,62,290.0,0,1
298,16.0,60,298.0,0,8
79,175.0,62,79.0,0,2
124,118.0,27,127.0,1,2
65,216.0,106,,1,8
265,178.0,9,265.0,0,3
99,74.0,62,99.0,0,2
196,70.0,62,196.0,0,10
206,172.0,116,206.0,0,9
38,34.0,30,9.0,1,2
113,321.0,62,113.0,0,3
181,273.0,62,300.0,1,1
171,140.0,9,171.0,0,9
200,128.0,2,200.0,0,5
260,77.0,62,260.0,0,8
254,324.0,34,265.0,1,4
186,146.0,60,186.0,0,9
41,108.0,62,41.0,0,10
322,165.0,60,322.0,0,1
214,196.0,118,214.0,0,9
154,169.0,62,284.0,1,9
290,181.0,63,300.0,1,6
99,2.0,62,99.0,0,10
2,113.0,60,2.0,0,9
245,309.0,60,245.0,0,5
144,134.0,60,144.0,0,10
274,108.0,62,274.0,0,10
108,265.0,62,108.0,0,8
77,98.0,91,77.0,0,7
161,160.0,116,161.0,0,8
219,217.0,60,219.0,0,10
98,155.0,17,91.0,1,5
74,269.0,116,74.0,0,9
61,284.0,62,61.0,0,6
283,323.0,62,283.0,0,10
200,131.0,2,200.0,0,2
61,169.0,2,258.0,1,3
302,12.0,48,302.0,0,6
181,217.0,62,181.0,0,5
105,121.0,62,105.0,0,1
316,247.0,65,316.0,0,10
322,159.0,9,322.0,0,9
69,113.0,62,69.0,0,3
191,167.0,9,191.0,0,7
45,284.0,122,308.0,1,10
160,172.0,77,266.0,1,5
309,221.0,62,222.0,1,1
142,37.0,62,99.0,1,10
225,232.0,62,225.0,0,2
37,306.0,38,59.0,1,5
133,275.0,62,132.0,1,7
188,256.0,9,188.0,0,5
171,252.0,11,121.0,1,0
70,79.0,26,122.0,1,3
191,140.0,9,191.0,0,5
139,17.0,62,139.0,0,0
97,262.0,94,97.0,0,3
291,296.0,62,291.0,0,0
273,206.0,91,273.0,0,5
178,235.0,62,178.0,0,6
258,247.0,62,258.0,0,8
220,132.0,62,220.0,0,4
64,103.0,114,64.0,0,11
17,222.0,60,17.0,0,8
222,269.0,62,222.0,0,0
225,298.0,65,151.0,1,2
274,83.0,59,37.0,1,5
178,167.0,62,178.0,0,0
143,3.0,86,143.0,0,3
269,17.0,116,269.0,0,9
214,67.0,60,214.0,0,8
184,226.0,62,99.0,1,5
194,295.0,96,194.0,0,8
191,197.0,9,191.0,0,5
108,227.0,62,108.0,0,4
155,260.0,60,155.0,0,8
298,291.0,62,298.0,0,9
89,252.0,9,89.0,0,10
283,167.0,34,265.0,1,5
300,127.0,63,300.0,0,6
252,105.0,62,252.0,0,11
113,108.0,60,113.0,0,10
298,208.0,60,298.0,0,9
131,208.0,62,225.0,1,8
281,22.0,60,281.0,0,9
300,108.0,59,37.0,1,5
169,284.0,107,169.0,0,10
214,70.0,62,214.0,0,11
61,298.0,62,61.0,0,9
172,19.0,62,172.0,0,3
113,183.0,60,113.0,0,9
21,316.0,65,225.0,1,11
278,109.0,9,278.0,0,10
124,290.0,60,124.0,0,4
59,217.0,38,37.0,1,3
59,46.0,59,99.0,1,5
108,83.0,59,108.0,0,5
252,140.0,53,252.0,0,0
270,107.0,62,,0,0
232,227.0,116,232.0,0,8
232,188.0,62,232.0,0,5
138,27.0,62,138.0,0,0
110,114.0,70,143.0,1,6
296,283.0,62,296.0,0,9
300,273.0,62,300.0,0,0
263,296.0,24,283.0,1,10
79,241.0,126,243.0,1,10
175,116.0,62,175.0,0,8
247,156.0,62,225.0,1,0
167,324.0,62,167.0,0,10
284,293.0,62,284.0,0,10
222,193.0,62,274.0,1,2
46,324.0,8,291.0,1,0
284,258.0,74,284.0,0,0
139,124.0,59,108.0,1,5
321,17.0,62,321.0,0,10
79,242.0,26,116.0,1,8
139,88.0,62,139.0,0,4
73,300.0,62,73.0,0,8
46,198.0,8,291.0,1,1
290,300.0,60,290.0,0,9
143,119.0,86,143.0,0,3
131,31.0,103,131.0,0,11
322,265.0,34,322.0,0,6
247,21.0,62,247.0,0,7
181,302.0,62,300.0,1,2
200,293.0,14,284.0,1,11
21,16.0,60,21.0,0,10
83,302.0,60,83.0,0,10
193,7.0,60,193.0,0,8
133,144.0,62,298.0,1,1
211,1.0,62,211.0,0,1
227,309.0,116,227.0,0,2
133,200.0,60,133.0,0,4
88,72.0,116,88.0,0,3
216,194.0,60,225.0,1,2
288,75.0,9,288.0,0,1
146,164.0,60,146.0,0,3
99,27.0,62,99.0,0,4
42,46.0,62,42.0,0,0
266,131.0,1,225.0,1,0
155,26.0,62,155.0,0,7
300,59.0,62,300.0,0,0
186,72.0,117,186.0,0,10
172,106.0,81,172.0,0,1
130,98.0,62,130.0,0,5
113,231.0,60,113.0,0,10
70,124.0,28,214.0,1,11
258,280.0,83,169.0,1,7
262,289.0,60,262.0,0,2
204,88.0,21,204.0,0,4
274,106.0,116,274.0,0,8
17,138.0,60,17.0,0,9
139,37.0,62,139.0,0,9
249,139.0,60,249.0,0,10
130,232.0,60,130.0,0,5
143,119.0,86,143.0,0,3
192,208.0,2,133.0,1,5
221,139.0,62,221.0,0,10
44,233.0,62,44.0,0,1
